test case,mean,stddev,median,none,none2,none3,none4
u_12d_8b_8.svp,0.0007260129076381363,0.00014001190408518071,0.0007061455,0.0002403659263271943,0.0003144444745395457,0.000672291,0.0043269580000000005
u_12d_8b_15.svp,0.0007225132982891156,0.00014854714387702763,0.0007048330000000001,0.00023621001735680446,0.0003136774113563116,0.0006687500000000001,0.005865375000000001
u_15d_16b_9.svp,0.0008211109899968741,0.000031670191774491103,0.0008109160000000001,0.00034239043451077917,0.00031132416380118944,0.0007841660000000001,0.0011645000000000002
u_17d_8b_7.svp,0.0009088130686738853,0.0002497689665029457,0.0008816875000000001,0.00041183728010825535,0.00031491644113667183,0.0008486250000000001,0.009007125000000001
u_8d_16b_17.svp,0.0006551453297370194,0.000027905856017219576,0.000646042,0.0001845841762193757,0.00030788851427287193,0.0006155420000000001,0.0009132080000000001
u_14d_8b_22.svp,0.0007566666916198265,0.00011718504744825057,0.000740416,0.0002736379662749114,0.0003113704649974472,0.0007087500000000001,0.004829750000000001
u_13d_32b_3.svp,0.0007117301198986057,0.00007677129124510497,0.000701125,0.000235230418250949,0.0003100915082382772,0.000668333,0.004856709000000001
u_9d_32b_22.svp,0.0006642708124846399,0.00012506095325978754,0.000648875,0.00018582600147456485,0.00031125313344802357,0.0006132500000000001,0.005350792
u_8d_16b_7.svp,0.0006686786074306209,0.0002805685936176315,0.0006467920000000001,0.0001854946284691142,0.0003105783348254279,0.0006156250000000001,0.016070667
u_20d_8b_10.svp,0.001301510330458465,0.00003775768702696772,0.0012915000000000001,0.0008095674080798917,0.0003184916023604157,0.0012532910000000001,0.0015665840000000002
u_14d_16b_21.svp,0.0007455085312899111,0.00015422532114397065,0.000726167,0.00025530727969348823,0.0003159200510855686,0.0006948750000000001,0.004558917
u_6d_16b_18.svp,0.0006498850057221314,0.000027064304487348194,0.000641417,0.00017767795834286768,0.00031011947814145257,0.0006049580000000001,0.0008871660000000001
u_12d_32b_18.svp,0.00076920312526475,0.00010795259141001959,0.00075325,0.0002865001512859285,0.00031476217851739895,0.000724791,0.004706084
u_2d_8b_3.svp,0.0006491312005245585,0.00012229843187706833,0.00063575,0.00017281974248926674,0.0003112703862660961,0.000605375,0.004890167
u_6d_16b_24.svp,0.0006574988066682673,0.0001189299439022777,0.000641084,0.00017807939553849572,0.00031274286399616354,0.000610292,0.005091417
u_12d_32b_24.svp,0.0007138184855072471,0.000030176789613021802,0.0007042295,0.00023661694152923428,0.00031270264867566314,0.000672375,0.0010165830000000002
u_17d_8b_10.svp,0.0008803414844899266,0.00013811007629666554,0.0008635,0.0003903108410617228,0.0003169485129517102,0.0008304590000000001,0.004421583000000001
u_16d_16b_7.svp,0.0008582603622281783,0.00012309374150225362,0.000843209,0.00037113494191241765,0.00031514924039320705,0.000813666,0.004774167
u_2d_8b_24.svp,0.000648508474372957,0.00008296653900967648,0.000634916,0.0001726700109051212,0.0003110564885496202,0.000601459,0.002875583
u_15d_32b_14.svp,0.0008550497152398275,0.00014741596450712138,0.0008386660000000001,0.000367228901032178,0.0003153160291438989,0.000808875,0.005575125
u_5d_32b_5.svp,0.000656370855550498,0.00013029792433921384,0.0006399590000000001,0.00017730482256596663,0.0003125771155596014,0.0006090000000000001,0.005388292
u_13d_16b_11.svp,0.0007531740590349076,0.00007345934110354515,0.0007427915,0.0002727497433264908,0.00031385908624230046,0.000709959,0.004962083
u_2d_8b_18.svp,0.0006687625633937083,0.00017493240094235835,0.000637875,0.00017650619637750366,0.00031881220209723486,0.0006074580000000001,0.0028696670000000002
u_7d_32b_11.svp,0.000656054997892767,0.000028463596555375934,0.0006476250000000001,0.00018293256848513238,0.00031068461718567386,0.00061625,0.000992334
u_9d_8b_10.svp,0.0006757756159439107,0.0001152794465829555,0.000660833,0.00019500337574656157,0.00031307868086211436,0.000627333,0.0042650000000000006
u_19d_8b_1.svp,0.0011494715809708728,0.00007688091862222327,0.001136459,0.0006574578640776669,0.00031763844660194057,0.0010964170000000001,0.0044765410000000005
u_2d_8b_15.svp,0.0006525114847301936,0.00011600673561694897,0.000636625,0.00017326659012628764,0.0003132686567164197,0.000602834,0.004126041
u_15d_32b_25.svp,0.0008112605951346677,0.00003163214250302974,0.0008011250000000001,0.00033078627280625693,0.00031325340283811247,0.0007742500000000001,0.001094958
u_13d_16b_20.svp,0.0007444120844194307,0.00013803326596387522,0.0007274165,0.000255840936018958,0.00031640639810426535,0.0006923340000000001,0.004783916
u_9d_8b_21.svp,0.0006699868662184096,0.00005887568603449495,0.000658833,0.00019179805239972377,0.00031293322513331986,0.0006269590000000001,0.0033064170000000003
u_7d_32b_20.svp,0.0006743825501902962,0.00023757317245839325,0.000654542,0.00018898144624167638,0.0003145782588011436,0.000623583,0.013442667
u_15d_32b_19.svp,0.000839605360919542,0.000161523965971517,0.000819334,0.0003464718390804561,0.00031772931034482747,0.000786125,0.006750667
u_5d_32b_8.svp,0.0006508123249720054,0.00006231829964247409,0.000640583,0.00017633572228443193,0.00031134624860022634,0.0006114590000000001,0.0041161670000000004
u_14d_16b_10.svp,0.0008188759035765361,0.0001826778298668839,0.000796417,0.00032639685264663744,0.0003165994277539357,0.000763333,0.005239917
u_20d_8b_21.svp,0.0014226633817307696,0.00015068418380523543,0.0014018540000000001,0.0009190326923076912,0.00032165240384615255,0.00136425,0.00500875
u_14d_8b_2.svp,0.0007931939324802588,0.0002443249934665133,0.0007707910000000001,0.00029809420092567437,0.00031831391233324316,0.0007356660000000001,0.009286
u_3d_16b_2.svp,0.0006488162579986391,0.00006132580820250816,0.000640542,0.00017389471295665575,0.0003124420240526456,0.000604583,0.004258375
u_6d_16b_15.svp,0.0006634436445959107,0.00013749293821829246,0.000646375,0.00018075681596883906,0.00031671129503408143,0.0006138750000000001,0.006604583000000001
u_12d_32b_15.svp,0.0007382446516524549,0.000131203391892817,0.000720875,0.00025377105543710176,0.00031517350746268713,0.0006908330000000001,0.004785875
u_17d_8b_21.svp,0.0009415720208039503,0.00006470074724333661,0.0009302705000000001,0.0004554746121297609,0.0003162545839210146,0.0008964590000000001,0.003915583
u_14d_8b_13.svp,0.0007706888537815113,0.00017121498971158544,0.000753917,0.0002787028011204505,0.00031885210084033684,0.000714041,0.008019917
u_18d_32b_6.svp,0.0009909823907400894,0.00011213761547983547,0.00097825,0.0004912458786390723,0.00032217678007716565,0.0009342500000000001,0.005809041
u_9d_32b_13.svp,0.0006802849703686425,0.00010732719795998541,0.0006664160000000001,0.0001976908539430717,0.00031538357442837225,0.000629958,0.005699209
u_6d_32b_6.svp,0.0006549687512112399,0.00006303863338021954,0.0006443125000000001,0.00017776623062015255,0.00031372819767442077,0.0006107080000000001,0.004047042
u_15d_16b_4.svp,0.0008596222620500289,0.00016140807207025144,0.000843792,0.0003658758389261762,0.00031931147040878616,0.000804083,0.0075033750000000005
u_20d_32b_14.svp,0.0012789119659356054,0.00023167671533954646,0.001252042,0.0007597727484834399,0.0003273490433971058,0.0012043330000000001,0.007922458
u_12d_8b_5.svp,0.0007819039037782008,0.00007921175239036202,0.000772084,0.0002963365044849145,0.0003171206849687409,0.000728,0.0049339580000000004
u_19d_32b_23.svp,0.0012623383284870524,0.00014017177834378395,0.001244209,0.0007546306224443453,0.0003258255338482491,0.0011965,0.005036042
u_19d_8b_10.svp,0.0010220224122837952,0.0000362865010097589,0.0010135,0.000524223438051536,0.00032248535121779027,0.0009718750000000001,0.0012542500000000002
u_12d_8b_18.svp,0.0007248822542627899,0.00012419152546434806,0.000709188,0.00023685431293881548,0.00031686710130391244,0.0006721250000000001,0.0047822920000000005
u_6d_16b_7.svp,0.000664861418383518,0.00016975787271004698,0.0006450000000000001,0.00017877948834050018,0.00031549196287072737,0.0006124170000000001,0.004860458000000001
u_4d_8b_9.svp,0.0006504646650922176,0.00005566317519581248,0.0006394795,0.0001743726945569009,0.0003133542510121471,0.000605167,0.002972709
u_15d_32b_5.svp,0.0008063742695526717,0.00010835360970350251,0.000790959,0.0003159165945165901,0.000318180086580086,0.000753333,0.004363583
u_12d_8b_24.svp,0.0007296251210927225,0.00003186224949122205,0.000720708,0.0002484659837142131,0.00031518991331757305,0.000684,0.001013709
u_18d_16b_16.svp,0.0009846503077984808,0.00011818290548237194,0.0009693545000000001,0.00048279330572809017,0.0003225082815734981,0.000925459,0.004649541
u_7d_8b_10.svp,0.0006755167748727443,0.0002823387777937478,0.0006483340000000001,0.00018124595094863347,0.0003174257288292469,0.000615042,0.012405792
u_18d_16b_7.svp,0.000895463725599168,0.00003564575649983008,0.0008862910000000001,0.00040320180618269927,0.00031983535949982566,0.000845625,0.0011569170000000001
u_3d_16b_10.svp,0.0006660304330034782,0.00018814731727243513,0.0006392500000000001,0.00017659588125166782,0.00031787162342872456,0.0006001660000000001,0.0061025
u_7d_8b_1.svp,0.0006605787939605107,0.00003094098139718829,0.0006507090000000001,0.000184353310104531,0.00031355005807201145,0.00062,0.000964125
u_17d_32b_10.svp,0.000935671183251233,0.0001837386173247806,0.0009171670000000001,0.00043167750410508883,0.0003233533661740551,0.0008731670000000001,0.0049375
u_3d_32b_3.svp,0.0006557044906228319,0.00014713036524964057,0.0006418750000000001,0.00017377448483444876,0.0003147367446168101,0.000606917,0.0054475
u_11d_16b_15.svp,0.0006977717393051277,0.00011757255261436703,0.000682166,0.00021073670527062212,0.0003160550697234702,0.00064625,0.004661
u_4d_8b_22.svp,0.0006575183543133785,0.00010698668412012109,0.0006407920000000001,0.00017404753521126271,0.00031530061619718363,0.000606541,0.004160083
u_5d_32b_15.svp,0.0006511759412026712,0.00003267057525422987,0.0006400625,0.00017467015590200035,0.00031247906458797397,0.0006042500000000001,0.0009860420000000001
u_10d_16b_1.svp,0.0006786938909580993,0.0001507147842657682,0.000660166,0.0001912913501592768,0.00031533619210977735,0.000625791,0.0047813330000000005
u_11d_8b_16.svp,0.0006953800258760093,0.00016515905593334304,0.000680584,0.00020955956873315327,0.0003156533692722382,0.000646917,0.0091645
u_16d_16b_25.svp,0.0008662186961583207,0.00010233973766569162,0.0008516875,0.00037254831199068285,0.0003191178696158326,0.000812125,0.0037860410000000004
u_2d_32b_25.svp,0.0006462458898655617,0.000030267059851240094,0.0006362085,0.00017142709410547806,0.00031261814891416894,0.0006067500000000001,0.000906167
u_16d_16b_19.svp,0.0008326937938388632,0.00016634247711671806,0.0008148750000000001,0.00033652606635071417,0.00031857701421801,0.0007758750000000001,0.005414625
u_4d_16b_20.svp,0.0006482913879554893,0.00003078366490364806,0.0006376670000000001,0.00017275845516037032,0.00031261509927994904,0.0006075000000000001,0.0009528750000000001
u_2d_32b_19.svp,0.000674404682689973,0.0001341448267280936,0.000645708,0.0001728662296673921,0.00032035663996115573,0.000607791,0.003720292
u_10d_32b_20.svp,0.0007035828912491345,0.00043409619124347654,0.000676708,0.00020695220503347752,0.0003164123758947118,0.0006400830000000001,0.027030500000000002
u_5d_16b_9.svp,0.0006507151018922855,0.00006538318407701851,0.0006396045,0.0001747789907811708,0.0003126344007763234,0.0006066660000000001,0.003630542
u_2d_32b_18.svp,0.0006506228392646714,0.00009963296372521753,0.000635666,0.00017256210228611544,0.00031352769267028205,0.000602292,0.003577125
u_5d_16b_8.svp,0.0006536041493881326,0.00012557151549728716,0.000639833,0.00017493581159085288,0.0003127845763103224,0.0006050000000000001,0.005171709
u_10d_32b_21.svp,0.0007133899570399814,0.00012161016623303107,0.0006973340000000001,0.00022798212068537562,0.00031618996771790486,0.0006606670000000001,0.0038813750000000003
u_16d_16b_18.svp,0.0010069566813229588,0.00024560127506302875,0.0009869795,0.0005051322957198465,0.0003229665369649799,0.000942917,0.010090917000000001
u_4d_16b_21.svp,0.0006537966620812077,0.00014290852468667081,0.000638042,0.00017352207676946525,0.0003140228533392509,0.0006050000000000001,0.006953875000000001
u_2d_32b_24.svp,0.0006438480372492849,0.00003049686244971127,0.0006344170000000001,0.00017164469914039815,0.0003116279479832501,0.0005969170000000001,0.0009165000000000001
u_16d_16b_24.svp,0.0009407731236421731,0.00030246553895161877,0.0009071665,0.00042709776357827606,0.00032331757188498473,0.0008549580000000001,0.010782667000000001
u_11d_8b_17.svp,0.0007171366854232352,0.00014022744559750384,0.000698542,0.0002303126364297832,0.00031510016977928857,0.000661,0.004467167
u_5d_32b_14.svp,0.000650403987869432,0.000033787082550852385,0.0006410000000000001,0.0001754053815615309,0.0003126038817820922,0.00060125,0.001449834
u_11d_16b_14.svp,0.000690608073543457,0.00015405550049289,0.0006728125,0.00020301743075453347,0.0003156709646609355,0.0006367500000000001,0.005198959
u_3d_32b_2.svp,0.0006452278123006838,0.00003033386416426157,0.0006356455,0.00017254510250569086,0.00031177471526195975,0.000601416,0.001049917
u_4d_8b_23.svp,0.0006558625443499395,0.0001337864969375304,0.0006400420000000001,0.00017441312272174552,0.00031549866342648887,0.000607625,0.006230375000000001
u_17d_32b_11.svp,0.0008801074124656302,0.00011359986727654985,0.0008650830000000001,0.0003831020470516339,0.0003217665750076382,0.00082525,0.0038875000000000003
u_3d_16b_11.svp,0.0006556136411884771,0.00013261541054092611,0.000639916,0.00017344794738035466,0.00031516715808573546,0.000602208,0.004583167
u_18d_16b_6.svp,0.0009458495434472927,0.0001235099713955803,0.00093,0.0004449266381766412,0.0003223116096866092,0.0008839160000000001,0.004351084
u_7d_8b_11.svp,0.0006584855426200099,0.000031210245262463836,0.0006483750000000001,0.00018365365634813823,0.00031190354419022184,0.000618209,0.0011863330000000001
u_18d_16b_17.svp,0.0010128000179662241,0.00017300350669847977,0.000994708,0.0005100546173194404,0.00032215055695292806,0.0009531250000000001,0.006961083000000001
u_15d_32b_4.svp,0.0008116315569461815,0.00011213630459465024,0.0008008745,0.00032253817271589474,0.00031720838548185263,0.0007643750000000001,0.005092
u_12d_8b_25.svp,0.0007097529330177527,0.00015315672910237607,0.000691333,0.00021822721893491372,0.0003178532544378699,0.0006557090000000001,0.004733291000000001
u_6d_16b_6.svp,0.0006603380021357402,0.000140125407707458,0.000642125,0.00017621191267204234,0.0003161765543426673,0.000610166,0.006319667
u_4d_8b_8.svp,0.0006485712332408683,0.000030966867062551756,0.0006387294999999999,0.00017378409616273214,0.0003135970873786415,0.000605583,0.0009490000000000001
u_12d_8b_19.svp,0.0007238419662976634,0.00013749310396675546,0.0007073330000000001,0.00023557220172201504,0.0003171480934809352,0.0006719580000000001,0.0051157500000000005
u_19d_8b_11.svp,0.0010019622249056615,0.00003652664248365449,0.000993083,0.0005049366037735881,0.00032166981132075446,0.000946833,0.001317625
u_19d_32b_22.svp,0.0009525019249915925,0.00014265830172562112,0.0009336250000000001,0.00044483921964345825,0.0003263928691557341,0.000888125,0.00466525
u_20d_32b_15.svp,0.0017712705772594728,0.00034585314917883326,0.001740666,0.0012406670553935864,0.0003352857142857134,0.0016755000000000001,0.013777917
u_12d_8b_4.svp,0.0007062222011132626,0.00006352014610551499,0.0006960835000000001,0.0002234380445304977,0.00031596684414327193,0.0006597500000000001,0.004249167
u_15d_16b_5.svp,0.0009651210164419599,0.00014115227431709765,0.000948583,0.0004684067740874725,0.0003228290036172307,0.000907875,0.0048865
u_6d_32b_7.svp,0.0006575134682093899,0.000060139055344404604,0.000647125,0.0001797294989889903,0.0003148584587733111,0.000616083,0.00415175
u_9d_32b_12.svp,0.0006905085379061384,0.00020117012768977865,0.000668917,0.00019904909747292537,0.00031788880866425974,0.0006336250000000001,0.0075246670000000005
u_18d_32b_7.svp,0.0009248588230000003,0.00017843381558889235,0.000903646,0.000420103333333336,0.00032381,0.0008576250000000001,0.007776750000000001
u_14d_8b_12.svp,0.0007526711918024163,0.00003293584716444898,0.0007430410000000001,0.00026922884918549654,0.0003150252233315829,0.000708625,0.0010864590000000001
u_10d_32b_1.svp,0.0006870199370424603,0.00010354307731866939,0.0006703960000000001,0.00020117057101024576,0.0003163904343582242,0.000638084,0.0032995420000000004
u_17d_8b_20.svp,0.0008748122858114999,0.00007588969047270868,0.000865167,0.0003819965974821373,0.0003190966315073154,0.0008262920000000001,0.004455042
u_12d_32b_14.svp,0.0007269791714214197,0.00010356493359585247,0.0007115625,0.00024010935935935926,0.0003176971971971985,0.000675125,0.003712416
u_3d_16b_3.svp,0.0006476280434195733,0.000030320974429506283,0.000638208,0.00017123644544431618,0.00031363104611923704,0.000604792,0.0009630000000000001
u_14d_8b_3.svp,0.0007985276845070414,0.00015256117886663172,0.000781875,0.0003048619718309881,0.00031849183098591605,0.000745333,0.005339041
u_6d_16b_14.svp,0.0006721612814831061,0.00014134128508716803,0.00065225,0.0001795105309346187,0.00032177270732777573,0.000608,0.004448416
u_20d_8b_20.svp,0.0010723842277383792,0.000035975539989265766,0.0010641875,0.0005746501182033095,0.00032039558707643755,0.0010195410000000001,0.0013228340000000002
u_14d_16b_11.svp,0.0008047713567732107,0.0001784509196061078,0.000782542,0.0003081960426179637,0.00031870867579908684,0.000741125,0.0049118750000000004
u_7d_32b_21.svp,0.0006557367303238011,0.00006953423041916254,0.0006450420000000001,0.00017838832427321941,0.0003128456629638401,0.000604083,0.0046456250000000004
u_9d_8b_20.svp,0.0006692647816196556,0.0001287301798047187,0.0006515835,0.00018461942675159333,0.00031438603275705314,0.000621667,0.004368208
u_5d_32b_9.svp,0.0006629223167686671,0.0001467992904024442,0.000644083,0.0001778778457772316,0.000314662423500613,0.0006117080000000001,0.004724334
u_15d_32b_18.svp,0.000779409760032317,0.000033704093452239316,0.000771167,0.00029395960140048426,0.0003157384863991393,0.000732083,0.0012990830000000001
u_13d_16b_21.svp,0.0007430601562245729,0.00013138612356784087,0.000725583,0.0002535676701925716,0.00031726091673447244,0.0006898750000000001,0.004410458
u_2d_8b_14.svp,0.0006496007010078391,0.00017429917652080057,0.000634083,0.0001707386338185875,0.00031254938409854547,0.000603625,0.008854542
u_15d_32b_24.svp,0.0008075065409050042,0.000142585488800531,0.0007905840000000001,0.0003158082109679304,0.0003176784537009292,0.00075075,0.005166208
u_2d_8b_16.svp,0.0006498933527397259,0.000133987143465029,0.0006333955000000001,0.0001705287671232867,0.0003123237442922387,0.000602833,0.004929583
u_19d_8b_2.svp,0.0012927966279468494,0.00008972839415093345,0.001281459,0.0007890767252464657,0.00032439091298756774,0.0012385,0.0051096250000000005
u_9d_8b_22.svp,0.0006766964212398369,0.00011239837777601813,0.0006595840000000001,0.00019235492886179094,0.00031525000000000135,0.000625708,0.004052
u_7d_32b_23.svp,0.0006568938971518976,0.000031157740102999556,0.000647146,0.00017976763110307304,0.0003128919529837269,0.000613375,0.0010187500000000001
u_16d_16b_9.svp,0.0011168422887045796,0.00017030094612282542,0.0010955005,0.0006125853080568733,0.00032195221169036356,0.001054417,0.005629959
u_13d_16b_23.svp,0.0007529547774351066,0.00010267215822124597,0.00073775,0.0002662855307118981,0.0003153145720894377,0.000702166,0.00444925
u_14d_16b_13.svp,0.0008489453163710381,0.000036686643990165415,0.000839084,0.00036537103809246844,0.00031514161093341227,0.0008020000000000001,0.0016152080000000001
u_20d_8b_22.svp,0.0011040121634967085,0.00016119400692503222,0.001085187,0.0005954908558888059,0.00032369568397951667,0.0010361250000000002,0.005042041000000001
u_12d_32b_16.svp,0.0007184788384016083,0.00014475058078428855,0.0007031660000000001,0.00023481402362402428,0.0003125544106559448,0.000668583,0.00525825
u_17d_8b_22.svp,0.0008152692168338904,0.00011534286910818526,0.0008005,0.0003230181159420273,0.0003169094202898554,0.000760417,0.004048208
u_10d_32b_3.svp,0.0006845861877890824,0.00010087552822993142,0.000669125,0.00020285499537464927,0.0003131641998149872,0.000633208,0.003219
u_6d_16b_16.svp,0.0006548280790265239,0.00008282502744955949,0.000643083,0.0001782193054416172,0.00031153240360951706,0.0006139590000000001,0.005219917
u_14d_8b_1.svp,0.0007912242689352372,0.0001273983413404495,0.0007763125000000001,0.00030219621295280027,0.00031599890230516023,0.0007383750000000001,0.005127208
u_3d_16b_1.svp,0.0006475070754762476,0.00012406803952451142,0.000633458,0.00017051217747769416,0.00031084422474077764,0.0006000830000000001,0.004620875
u_8d_16b_9.svp,0.0006672274605509478,0.00012860795194086154,0.000649541,0.00018539449050548345,0.00031259374164215124,0.0006174160000000001,0.0047389170000000005
u_14d_8b_10.svp,0.0007900166707616697,0.00008233753154570138,0.0007798545000000001,0.0003068203316953343,0.00031356879606879716,0.0007438330000000001,0.005093417
u_9d_32b_10.svp,0.0006683579050356393,0.0001258321612270028,0.000652166,0.00018739204414808112,0.0003124136583122569,0.0006197920000000001,0.004320959
u_18d_32b_5.svp,0.0011254223757051491,0.0001368066821578528,0.001107583,0.0006239563745769034,0.000321805566002256,0.001066916,0.004077875
u_8d_16b_19.svp,0.0006674126781609214,0.00019206007917998134,0.000650375,0.00018522325375773708,0.00031311118479222035,0.000617833,0.009028709000000001
u_17d_8b_9.svp,0.0009420170358859333,0.00019044526908423278,0.000916166,0.00043729349567446095,0.0003227574495354055,0.0008749160000000001,0.006514334
u_15d_16b_7.svp,0.0008831442621130548,0.00003389810274930287,0.0008746040000000001,0.0003999256393001307,0.00031299697173620545,0.0008365,0.001243666
u_8d_16b_25.svp,0.0006681522969330867,0.00014553741903028234,0.0006507500000000001,0.00018563522304832736,0.0003130875929368047,0.000617625,0.006372
u_6d_32b_5.svp,0.0006569731692272938,0.00010454340088582927,0.0006412295000000001,0.00017593470402168666,0.00031363285133303407,0.000609458,0.005014959
u_19d_32b_20.svp,0.0011273464150943398,0.0001962125389145132,0.0011025625,0.0006145607547169828,0.0003250501886792444,0.0010538750000000001,0.005133208
u_19d_8b_13.svp,0.0011237541001129082,0.00016009700010304276,0.0011046250000000001,0.0006128829506962739,0.0003282457659013923,0.001052917,0.004783084
u_12d_8b_6.svp,0.0007562351287154994,0.00006719952983612752,0.0007455830000000001,0.00027521072186836734,0.00031252945859872717,0.0007054580000000001,0.004010459
u_20d_32b_17.svp,0.0014188581724637692,0.00015921674313725982,0.0013991250000000002,0.000906645410628013,0.00032773429951690763,0.0013505000000000001,0.006386
u_15d_32b_6.svp,0.0008311621675363889,0.00019988586195900346,0.000805792,0.00032958170832188846,0.00032180362537764334,0.000764625,0.007369416
u_6d_16b_4.svp,0.0006587567094436639,0.00007227493946396933,0.0006462085000000001,0.00017638896680691635,0.0003157379616643285,0.000602083,0.0037452500000000003
u_7d_8b_13.svp,0.0006666633688469314,0.0001350063289194875,0.0006492500000000001,0.00018272982692739913,0.00031282625309058315,0.000617541,0.004656250000000001
u_9d_8b_9.svp,0.00066860017599811,0.000028587005553743184,0.0006596250000000001,0.00019202598629813582,0.00031137018662886996,0.000622,0.000869959
u_18d_16b_15.svp,0.0010219115516749808,0.0001363577992946467,0.001001563,0.0005247883107626523,0.0003202088382038481,0.0009596250000000001,0.004152875
u_18d_16b_4.svp,0.00103896561769789,0.00014746080310352105,0.001019292,0.0005448510197027288,0.00031736329070169224,0.000987209,0.0051092080000000005
u_17d_32b_13.svp,0.000940775649722738,0.0006119418320413751,0.000905917,0.0004220024645717814,0.00032222150338878517,0.000867667,0.026736541000000003
u_3d_16b_13.svp,0.0006578166945337622,0.0001581354224623772,0.0006386455000000001,0.0001723934313275122,0.00031561782269177844,0.000601334,0.006979458
u_7d_8b_2.svp,0.0006497015001155533,0.00002857130592311184,0.000640833,0.00018213981973653825,0.0003058171943609901,0.0006095,0.000950292
u_10d_16b_2.svp,0.0006844301557894757,0.00018508316051697642,0.0006640000000000001,0.00020092491228069836,0.00031043017543859805,0.000629167,0.0050095
u_5d_32b_16.svp,0.0006519808454042098,0.0001325054001363601,0.000635041,0.0001760715393133961,0.0003098416389811766,0.000599417,0.00576825
u_4d_8b_21.svp,0.0006497717025191663,0.00022539388903222214,0.000633042,0.00017286133625410416,0.0003093813800657178,0.000594667,0.013899042
u_11d_16b_16.svp,0.0006992068471337574,0.00012717897601743198,0.0006828125,0.00021692356687898258,0.0003129490445859886,0.000648,0.0048100420000000005
u_8d_32b_8.svp,0.0006628620629646839,0.00012081531157662977,0.0006474790000000001,0.0001851391728624544,0.0003118594330855036,0.000613583,0.0048512500000000005
u_11d_8b_15.svp,0.0006938801103211579,0.00003151801433130762,0.0006843750000000001,0.00021634665359156915,0.0003121360627604832,0.0006507080000000001,0.0009810840000000001
u_10d_32b_23.svp,0.0007022095635831077,0.00011897734149985843,0.0006851250000000001,0.0002187781303392753,0.0003135621186233834,0.000652,0.004524292
u_16d_32b_8.svp,0.0008556043919772596,0.00007984079832876529,0.0008458955000000001,0.00036914150347441144,0.0003144734680985473,0.000802292,0.004857375000000001
u_4d_16b_23.svp,0.0006536913336306863,0.0001368641504095828,0.000634833,0.00017350356824263595,0.00031140276538804706,0.00059875,0.005474875000000001
u_4d_16b_22.svp,0.0006502115066964299,0.00009000155193180795,0.0006353540000000001,0.0001736087053571383,0.0003108886160714302,0.000595583,0.0028415420000000003
u_16d_32b_9.svp,0.000831973418744626,0.00007864123933537249,0.0008209160000000001,0.00034598939524218734,0.00031356635139008347,0.0007765420000000001,0.004847375
u_10d_32b_22.svp,0.0006841000148006677,0.00010204657634666934,0.000668208,0.0002039384101217433,0.00031116042014800677,0.000633375,0.00406
u_11d_8b_14.svp,0.0006994544468854979,0.00011744033742230621,0.000685334,0.00021775032308090158,0.0003106148875678473,0.000648875,0.004213625
u_4d_8b_20.svp,0.0006497242010618624,0.00011212875902320114,0.0006345000000000001,0.00017315281625114937,0.00031037880886426776,0.000598708,0.004481667
u_8d_32b_9.svp,0.0006606542787807728,0.0000747168724683557,0.00064975,0.00018488745603751527,0.000310660023446661,0.0006165000000000001,0.0050625
u_11d_16b_17.svp,0.0006890271646706617,0.00010433124048710767,0.0006738335,0.00020569507139566747,0.0003133339474896378,0.000639042,0.004213667
u_3d_32b_1.svp,0.0006498663899862208,0.00010661399813944778,0.000634688,0.00017283532384014297,0.0003119182361047325,0.0005943340000000001,0.0034571660000000002
u_10d_16b_3.svp,0.0006769141024023324,0.00013863443877214362,0.00066,0.00019374593545256295,0.0003114620237806363,0.0006294580000000001,0.004527334
u_5d_32b_17.svp,0.0006553964457776761,0.00011413380284141654,0.000638792,0.00017592868462757205,0.000312236133122029,0.0006073750000000001,0.003963625
u_7d_8b_3.svp,0.000652408170679737,0.00003000797876874835,0.0006425830000000001,0.00017884828467930786,0.0003101702535691467,0.0006115000000000001,0.0008942500000000001
u_3d_16b_12.svp,0.0006487452759003999,0.0001100191387000579,0.0006336250000000001,0.0001725346820809213,0.0003113532681191657,0.0005960830000000001,0.0034139580000000004
u_17d_32b_12.svp,0.0008475097869629628,0.00017362158251482945,0.0008299160000000001,0.00034978962962962777,0.00031811674074074214,0.0007910840000000001,0.0067028750000000005
u_18d_16b_5.svp,0.0008866158156772706,0.00003822577928470134,0.0008771250000000001,0.00039518629058707795,0.0003180505083633978,0.000835,0.001551291
u_9d_8b_8.svp,0.000685193892311366,0.00022574637005622145,0.0006636045000000001,0.00019775549188156847,0.00031436389684813906,0.000632208,0.009233459000000001
u_18d_16b_14.svp,0.0009597737513440865,0.00003605811183569693,0.000951208,0.00046852553763440983,0.00031740288978494656,0.000911042,0.0012401670000000001
u_7d_8b_12.svp,0.0006646870249718779,0.00012863457589324157,0.000647416,0.00018362924634420725,0.0003124429696287975,0.0006172500000000001,0.004258333
u_6d_16b_5.svp,0.0006571484781732697,0.00012553872428705884,0.0006410420000000001,0.00017698947839713222,0.00031247100962614893,0.00060525,0.005077
u_15d_32b_7.svp,0.000974101239919358,0.00014028374410650533,0.0009595005,0.0004801495295698945,0.00031779973118279526,0.000916542,0.004927583
u_12d_8b_7.svp,0.0007585766049603672,0.00014341719675334375,0.000740958,0.00027071388391715725,0.0003151608284326262,0.000705208,0.004337542000000001
u_20d_32b_16.svp,0.0011781607516843126,0.00003915822839614479,0.0011686040000000002,0.000678672281039456,0.0003213686236766119,0.001123625,0.0014545410000000002
